Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,Unique_Metros,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
15346,COMMERCE FINANCIAL CORP,0003681905,0,0,0,0,0,15346,COMMERCE BANK TEXAS,112 W. FORDTRAN DR.,STOCKDALE,TX,78160,48493,2021,202112,1,"68,875","68,875",S,,37.44%,85.80%,39752,2,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15347,SECURITY BANCSHARES PULASKI CN,0002250180,0,0,0,0,0,15347,SECURITY BANK OF PULASKI COUNTY,102 CARSON BLVD,SAINT ROBERT,MO,65584,29169,2021,202112,1,"136,205","136,205",S,,51.24%,88.70%,55343,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15348,CLINTON BANCSHARES INC,0001055593,0,0,0,0,0,15348,FIRST BANK AND TRUST COMPANY,501 FRISCO AVE.,CLINTON,OK,73601,40039,2021,202112,1,"67,077","67,077",S,,29.04%,75.12%,52734,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15355,MARION BANCSHARES INC,0003828250,0,0,0,0,0,15355,MARION STATE BANK,301 W. SAN ANTONIO ST.,MARION,TX,78124,48187,2021,202112,1,"145,124","145,124",S,,38.07%,87.88%,111161,1,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15359,SOUTHERN BANCSHARES N C INC,0001075694,0,0,0,0,0,15359,SOUTHERN BANK AND TRUST COMPANY,100 N. CTR. ST.,MOUNT OLIVE,NC,28365,37191,2021,202112,1,"4,415,924","4,415,924",L,,54.64%,89.28%,307737,60,2,2,No Lending Specialty,1,1,1,1,1,1,20220310
15362,,,0,0,0,0,0,15362,BELT VALLEY BANK,111 CASTNER ST.,BELT,MT,59412,30013,2021,202112,1,"80,512","80,512",S,,61.55%,85.34%,64327,1,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15364,FIRST STATE BCORP INC,0002812832,0,0,0,0,0,15364,FIRST STATE BANK,BROADWAY &MAIN ST.,RANDOLPH,NE,68771,31027,2021,202112,1,"75,716","75,716",S,,68.90%,67.31%,51779,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15367,GROESBECK BANCSHARES INC,0001144228,0,0,0,0,0,15367,FARMERS STATE BANK,121 S. ELLIS ST.,GROESBECK,TX,76642,48293,2021,202112,1,"182,128","182,128",S,,43.80%,91.76%,76860,6,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15384,COMUNIBANC CORP,0002513157,0,0,0,0,0,15384,THE HENRY COUNTY BANK,122 E. WASHINGTON ST.,NAPOLEON,OH,43545,39069,2021,202112,1,"328,599","328,599",S,,49.78%,80.45%,158130,7,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15399,RCB HOLDING CO INC,0001130584,0,0,0,0,0,15399,RCB BANK,300 W PATTI PAGE BLVD,CLAREMORE,OK,74017,40131,2021,202112,0,"4,129,644","4,129,644",L,,51.88%,89.26%,506176,62,3,2,No Lending Specialty,1,1,1,1,0,1,20220310
15405,RED OAK FINANCIAL CORP,0004771988,0,0,0,0,0,15405,HOUGHTON STATE BANK,116 E. COOLBAUGH ST.,RED OAK,IA,51566,19137,2021,202112,1,"212,687","212,687",S,,74.19%,86.97%,133858,5,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15414,F S BANCOR INC,0001202388,0,0,0,0,0,15414,LEGACY BANK,"502 8TH ST, S.W.",ALTOONA,IA,50009,19153,2021,202112,1,"165,755","165,755",S,,58.34%,92.89%,61950,4,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1097995,CLARK COUNTY BANCSHARES INC,0001097995,0,0,0,0,0,15415,"PEOPLES BANK OF WYACONDA, MISSOURI",310 S. JOHNSON,KAHOKA,MO,63445,29045,2021,202112,1,"124,441","181,502",S,,54.02%,86.35%,58860,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15423,EVERGREEN BANCSHARES INC,0003450521,0,0,0,0,0,15423,AMERICAN BANK OF MISSOURI,127 W HUDSON ST,WELLSVILLE,MO,63384,29139,2021,202112,1,"643,451","643,451",S,,78.42%,80.99%,101934,9,1,2,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15427,CHEBELLE CORP,0001206779,0,0,0,0,0,15427,CHELSEA SAVINGS BANK,601 13TH ST,BELLE PLAINE,IA,52208,19011,2021,202112,1,"194,185","194,185",S,,28.70%,83.63%,58823,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15442,ROBERT LEE BANCSHARES INC,0002155212,0,0,0,0,0,15442,ROBERT LEE STATE BANK,621 AUSTIN,ROBERT LEE,TX,76945,48081,2021,202112,1,"46,954","46,954",S,,30.90%,86.13%,39067,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15443,LAKE ELMO BANCSHARES INC,0002360043,0,0,0,0,0,15443,LAKE ELMO BANK,11465 39TH ST. N.,LAKE ELMO,MN,55042,27163,2021,202112,1,"541,594","541,594",S,,55.64%,90.07%,319477,8,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15444,AMERICAN STB HOLDING CO INC,0002632571,0,0,0,0,0,15444,AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON,223 MAIN ST.,WILLISTON,ND,58801,38105,2021,202112,1,"678,412","678,412",S,,35.68%,86.74%,559493,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15460,DRY LAKE FINANCIAL LLC,0005454288,0,0,0,0,0,15460,SPUR SECURITY BANK,120 W. HARRIS ST.,SPUR,TX,79370,48125,2021,202112,1,"53,721","53,721",S,,18.41%,90.17%,49243,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15463,,,0,0,0,0,0,15463,STATE BANK OF DE KALB,102 S RUNNELS ST,DE KALB,TX,75559,48037,2021,202112,1,"477,326","477,326",S,,51.93%,90.11%,91264,6,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15465,UNISOUTH INC,0001141601,0,0,0,0,0,15465,UNITED SOUTHERN BANK,750 N. CENTRAL AVE.,UMATILLA,FL,32784,12069,2021,202112,1,"847,789","847,789",S,,34.83%,91.98%,130181,15,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15469,,,0,0,0,0,0,15469,THE FIRST STATE BANK OF RANSOM,306 S VERMONT AVE,RANSOM,KS,67572,20135,2021,202112,1,"49,156","49,156",S,,28.25%,79.05%,31685,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15471,CANDO HOLDING CO INC,0001143922,0,0,0,0,0,15471,FIRST STATE BANK OF CANDO,415 MAIN ST.,CANDO,ND,58324,38095,2021,202112,1,"74,376","74,376",S,,35.44%,89.56%,58231,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1140266,FIRST HOLDING PARK RIVER,0001140266,0,0,0,0,0,15472,FIRST UNITED BANK,503 BRIGGS AVE. S.,PARK RIVER,ND,58270,38099,2021,202112,1,"347,344","667,124",S,,56.67%,87.52%,134161,16,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15477,CBA BANKSHARES INC,0001976625,0,0,0,0,0,15477,CITIZENS BANK OF AMERICUS,119 LEE ST.,AMERICUS,GA,31709,13261,2021,202112,1,"431,701","431,701",S,,45.73%,88.69%,292104,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15478,FIRST HOLDING CO CAVALIER INC,0001140211,0,0,0,0,0,15478,UNITED VALLEY BANK,211 DIVISION AVE. S.,CAVALIER,ND,58220,38067,2021,202112,1,"599,110","599,110",S,,60.55%,89.66%,101789,9,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15480,COLEMAN BANCSHARES INC,0001107072,0,0,0,0,0,15480,COLEMAN COUNTY STATE BANK,118 W. PECAN ST.,COLEMAN,TX,76834,48083,2021,202112,1,"178,849","178,849",S,,55.28%,91.95%,93365,4,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15489,WEST PLAINS BANCSHARES INC,0001095852,0,0,0,0,0,15489,WEST PLAINS BANK AND TRUST COMPANY,11 COURT SQ.,WEST PLAINS,MO,65775,29091,2021,202112,1,"613,910","613,910",S,,54.11%,80.11%,384339,7,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15496,FIRST ST BANCSHARES BLAKELY,0001139840,0,0,0,0,0,15496,FIRST STATE BANK OF BLAKELY,2213 S. MAIN ST.,BLAKELY,GA,39823,13099,2021,202112,1,"585,013","585,013",S,,55.88%,77.48%,129561,8,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15501,,,0,0,0,0,0,15501,"THE LYTLE STATE BANK OF LYTLE, TEXAS",14631 S. FM 2790 W.,LYTLE,TX,78052,48013,2021,202112,1,"113,837","113,837",S,,27.22%,85.93%,91950,1,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15510,ATOKA STATE BCORP INC,0001056983,0,0,0,0,0,15510,AMERISTATE BANK,113 S. PENNSYLVANIA,ATOKA,OK,74525,40005,2021,202112,1,"420,097","420,097",S,,59.09%,88.67%,187955,7,0,2,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15511,RED RIVER BCORP INC,0001132243,0,0,0,0,0,15511,FIRST STATE BANK,801 E. CALIFORNIA ST.,GAINESVILLE,TX,76240,48097,2021,202112,1,"1,609,236","1,609,236",S,,43.78%,90.89%,468626,11,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15519,CSB FINANCIAL CORP,0003647572,0,0,0,0,0,15519,CITIZENS STATE BANK,111 S. ROBINSON,MILES,TX,76861,48399,2021,202112,1,"205,135","205,135",S,,72.30%,90.97%,97206,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15523,,,0,0,0,0,0,15523,MUENSTER STATE BANK,201 N. MAIN ST.,MUENSTER,TX,76252,48097,2021,202112,1,"206,628","206,628",S,,27.63%,86.50%,130451,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15532,LAWRENCE L OSBORN SCHOLARSHIP,0001416989,0,0,0,0,0,15532,CENTREBANK,126-128 N. MAIN ST.,VEEDERSBURG,IN,47987,18045,2021,202112,1,"106,398","106,398",S,,51.81%,88.18%,62654,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15539,FULL SERVICE INS AGENCY INC,0001123858,0,0,0,0,0,15539,FIRST STATE BANK,423 BROADWAY,BUXTON,ND,58218,38097,2021,202112,1,"308,803","308,803",S,,84.31%,82.46%,121881,5,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15545,FRONTIER MANAGEMENT LLC,0003316186,0,0,0,0,0,15545,FRONTIER BANK,13333 CALIFORNIA ST,OMAHA,NE,68154,31055,2021,202112,1,"1,106,372","1,106,372",S,,84.30%,77.12%,278148,9,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1138786,C S BANCSHARES INC,0001138786,0,0,0,0,0,15546,CHILLICOTHE STATE BANK,600 WASHINGTON ST.,CHILLICOTHE,MO,64601,29117,2021,202112,1,"145,146","317,335",S,,44.88%,91.58%,132298,7,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1137033,SOUTHEAST ARKANSAS BANK CORP,0001137033,0,0,0,0,0,15547,BANK OF LAKE VILLAGE,101 MAIN ST.,LAKE VILLAGE,AR,71653,05017,2021,202112,1,"75,982","214,615",S,,58.92%,74.75%,58465,5,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15555,COMMERCIAL FINANCIAL CORP,0001978674,0,0,0,0,0,15555,CENTRAL BANK,600 LAKE AVE.,STORM LAKE,IA,50588,19021,2021,202112,1,"1,731,908","1,731,908",S,,80.23%,85.29%,283662,23,1,2,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15562,BELLE FOURCHE BANCSHARES INC,0001143511,0,0,0,0,0,15562,PIONEER BANK & TRUST,700 STATE ST.,BELLE FOURCHE,SD,57717,46019,2021,202112,1,"1,007,803","1,007,803",S,,32.21%,91.09%,298437,7,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15565,MIDWEST CMTY BANCSHARES INC,0002603450,0,0,0,0,0,15565,FIRST SOUTHERN BANK,300 TOWER SQ. PLZ,MARION,IL,62959,17199,2021,202112,1,"795,509","795,509",S,,60.54%,81.93%,132043,16,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15566,HOOSIER HEARTLAND STATE BCORP,0003823657,0,0,0,0,0,15566,HOOSIER HEARTLAND STATE BANK,1671 S US HWY. 231,CRAWFORDSVILLE,IN,47933,18107,2021,202112,1,"271,973","271,973",S,,55.86%,91.01%,97553,6,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15572,FIRST PULASKI NATIONAL CORP,0001082393,0,0,0,0,0,15572,FIRST NATIONAL BANK OF PULASKI,206 S. 1ST ST.,PULASKI,TN,38478,47055,2021,202112,1,"1,168,987","1,168,987",S,,54.78%,89.36%,310690,12,0,2,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15578,WABASSO BANCSHARES INC,0001925913,0,0,0,0,0,15578,INTEGRITY BANK PLUS,726 MAIN ST.,WABASSO,MN,56293,27127,2021,202112,1,"84,903","84,903",S,,63.16%,89.49%,45057,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1246252,PUTNAM-GREENE FINANCIAL CORP,0001246252,0,0,0,0,0,15580,FIRST BANK OF COASTAL GEORGIA,250 W BACON ST,PEMBROKE,GA,31321,13029,2021,202112,1,"169,848","681,844",S,,40.20%,88.10%,177253,7,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15584,MID-MISSOURI BANCSHARES INC,0001133455,0,0,0,0,0,15584,MID-MISSOURI BANK,1615 E INDEPENDENCE ST,SPRINGFIELD,MO,65804,29077,2021,202112,1,"873,959","873,959",S,,61.36%,85.00%,117468,14,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15585,BAY PORT FINANCIAL CORP,0002389978,0,0,0,0,0,15585,BAY PORT STATE BANK,9840 MAIN ST.,BAY PORT,MI,48720,26063,2021,202112,1,"139,215","139,215",S,,65.88%,92.47%,60788,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15590,TAYLOR COUNTY BANCSHARES INC,0001119105,0,0,0,0,0,15590,TAYLOR COUNTY BANK,BROADWAY &LEBANON AVE.,CAMPBELLSVILLE,KY,42718,21217,2021,202112,1,"224,078","224,078",S,,57.52%,85.31%,157828,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15593,IPSWICH CMTY BANCSHARES INC,0004394060,0,0,0,0,0,15593,IPSWICH STATE BANK,301 1ST AVE.,IPSWICH,SD,57451,46045,2021,202112,1,"68,924","68,924",S,,35.81%,85.13%,56273,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15597,ELLINGSON CORP,0001121881,0,0,0,0,0,15597,SECURITY STATE BANK OF KENYON,602 2ND ST.,KENYON,MN,55946,27049,2021,202112,1,"78,146","78,146",S,,57.00%,91.05%,66209,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15598,MUNICH BANCSHARES INC,0001126626,0,0,0,0,0,15598,HORIZON FINANCIAL BANK,416 MAIN ST.,MUNICH,ND,58352,38019,2021,202112,1,"164,715","164,715",S,,62.59%,86.95%,57780,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15606,PRISM GROUP INC,0001854303,0,0,0,0,0,15606,THE HAMILTON BANK,111 N. DAVIS ST.,HAMILTON,MO,64644,29025,2021,202112,1,"102,196","102,196",S,,45.09%,90.95%,61031,3,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15610,FARMERS&MERCHANTS BCORP,0001245321,0,0,0,0,0,15610,FARMERS AND MERCHANTS STATE BANK,101 W. JEFFERSON,WINTERSET,IA,50273,19121,2021,202112,1,"231,003","231,003",S,,52.78%,88.18%,145781,4,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15614,WEST BCORP INC,0001210066,0,0,0,0,0,15614,WEST BANK,1601 22ND ST.,WEST DES MOINES,IA,50266,19153,2021,202112,1,"3,499,287","3,499,287",L,,69.39%,81.28%,1863574,12,1,2,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
1247576,215 HOLDING CO,0001247576,0,0,0,0,0,15621,FIRST FARMERS & MERCHANTS STATE BANK OF GRAND MEADOW,105 N. MAIN ST.,GRAND MEADOW,MN,55936,27099,2021,202112,1,"82,683","991,605",S,,60.06%,86.26%,131841,16,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15629,M&H FINANCIAL SERVICES INC,0001143128,0,0,0,0,0,15629,QUOIN FINANCIAL BANK,201 N. BROADWAY,MILLER,SD,57362,46059,2021,202112,1,"207,419","207,419",S,,63.00%,84.12%,97907,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15632,GREENFIELD BANCSHARES INC,0001205996,0,0,0,0,0,15632,GREENFIELD BANKING COMPANY,1920 N. STATE ST.,GREENFIELD,IN,46140,18059,2021,202112,1,"839,614","839,614",S,,45.64%,90.89%,443326,7,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1202258,AMES NATIONAL CORP,0001202258,0,0,0,0,0,15651,STATE BANK & TRUST CO.,1025 6TH ST.,NEVADA,IA,50201,19169,2021,202112,1,"208,866","2,147,227",L,,53.20%,87.59%,669175,19,1,1,Multi Specialty Lender,1,1,1,1,1,1,20220310
15657,ABCT HOLDINGS INC,0003615441,0,0,0,0,0,15657,ALLIANCE BANK CENTRAL TEXAS,191 ARCHWAY DR.,WOODWAY,TX,76712,48309,2021,202112,1,"502,823","502,823",S,,68.74%,89.23%,191407,5,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15663,FIRST STATE CORP,0001083587,0,0,0,0,0,15663,FIRST STATE BANK,708 AZALEA DR,WAYNESBORO,MS,39367,28153,2021,202112,1,"928,325","928,325",S,,45.35%,88.02%,357026,14,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15664,FREEDOM BANCSHARES INC,0001250053,0,0,0,0,0,15664,"FREEDOM BANK, INC.",20 CRIM AVE.,BELINGTON,WV,26250,54001,2021,202112,1,"213,189","213,189",S,,58.31%,89.79%,61450,5,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15669,GOLDTHWAITE BANCSHARES INC,0001103999,0,0,0,0,0,15669,MCBANK,1017 PARKER ST.,GOLDTHWAITE,TX,76844,48333,2021,202112,1,"429,701","429,701",S,,32.82%,87.86%,155479,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15671,,,0,0,0,0,0,15671,THE BANK OF CLARENDON,106 S. BROOKS ST.,MANNING,SC,29102,45027,2021,202112,1,"380,623","380,623",S,,42.30%,88.27%,170059,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15673,BANCSHARES OF RIPLEY INC,0001099823,0,0,0,0,0,15673,BANK OF RIPLEY,134 N JEFFERSON ST,RIPLEY,TN,38063,47097,2021,202112,1,"291,602","291,602",S,,26.70%,85.82%,169614,4,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1099140,FIRST BCORP INC,0001099140,0,0,0,0,0,15675,CITIZENS BANK & TRUST COMPANY,201 E. MAIN ST.,CAMPBELLSVILLE,KY,42718,21217,2021,202112,1,"307,296","604,772",S,,58.80%,87.29%,181115,7,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15687,GRANT CNTY ST BANCSHARES EMP S,0002920830,0,0,0,0,0,15687,GRANT COUNTY STATE BANK,102 N. WASHINGTON ST.,SWAYZEE,IN,46986,18053,2021,202112,1,"274,551","274,551",S,,67.25%,78.11%,106829,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15690,ARNESON BANCSHARES INC,0001840221,0,0,0,0,0,15690,CLEAR LAKE BANK AND TRUST COMPANY,322 MAIN,CLEAR LAKE,IA,50428,19033,2021,202112,1,"556,094","556,094",S,,61.20%,90.29%,315085,5,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15699,SOUTH BANKING CO,0001081622,0,0,0,0,0,15699,PINELAND BANK,501 W 12TH ST,ALMA,GA,31510,13005,2021,202112,1,"398,334","398,334",S,,65.92%,90.86%,111092,9,1,2,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15701,COTTONRUDY INVESTMENT CO,0001095245,0,0,0,0,0,15701,THE SEYMOUR BANK,119 N. MAIN ST,SEYMOUR,MO,65746,29225,2021,202112,1,"216,273","216,273",S,,48.57%,88.68%,109165,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15703,FIRST FARMERS BANK HOLDING CO,0001100112,0,0,0,0,0,15703,TOWN & COUNTRY BANK AND TRUST COMPANY,201 N. 3RD ST.,BARDSTOWN,KY,40004,21179,2021,202112,1,"435,008","435,008",S,,51.47%,89.74%,164985,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15708,CASEY COUNTY BCORP INC,0001398768,0,0,0,0,0,15708,"THE CASEY COUNTY BANK, INC.",176 WALLACE WILKINSON BLVD.,LIBERTY,KY,42539,21045,2021,202112,1,"310,697","310,697",S,,50.47%,79.00%,157979,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15728,DAKOTA COMMUNITY BANSHARES INC,0002265782,0,0,0,0,0,15728,"DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION",609 MAIN ST.,HEBRON,ND,58638,38059,2021,202112,1,"1,141,484","1,141,484",S,,49.51%,89.92%,164405,12,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15729,HELENA BANCSHARES INC,0001129494,0,0,0,0,0,15729,PARTNERS BANK,302 CHERRY ST,HELENA,AR,72342,05107,2021,202112,1,"351,512","351,512",S,,77.24%,76.80%,196334,7,2,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15731,ANCHOR BANCSHARES INC,0004851675,0,0,0,0,0,15731,SECURITY BANK OF CRAWFORD,6688 N LONE STAR PKWY.,CRAWFORD,TX,76638,48309,2021,202112,1,"108,598","108,598",S,,73.29%,85.59%,47175,2,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15734,LARCH BCORP INC,0001206658,0,0,0,0,0,15734,SECURITY SAVINGS BANK,100 S WEST ST.,CANTON,SD,57013,46083,2021,202112,1,"488,193","488,193",S,,62.97%,88.98%,86060,8,0,3,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1204355,FAYETTE BCORP,0001204355,0,0,0,0,0,15738,SECURITY STATE BANK,"933 16TH ST, S.W.",WAVERLY,IA,50677,19017,2021,202112,1,"95,676","195,536",S,,35.37%,77.75%,40815,6,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15741,COMMERCIAL BK MOTT EMPLOYEE ST,0002354592,0,0,0,0,0,15741,COMMERCIAL BANK OF MOTT,325 BROWN AVE.,MOTT,ND,58646,38041,2021,202112,1,"121,412","121,412",S,,68.86%,81.90%,100508,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15744,FLINT CREEK HOLDING CO,0002323495,0,0,0,0,0,15744,GRANITE MOUNTAIN BANK INC DBA GRANITE MOUNTAIN BANK,139 E. BROADWAY ST,PHILIPSBURG,MT,59858,30039,2021,202112,1,"131,439","131,439",S,,32.40%,92.00%,56314,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15749,EMERY SECURITY BCORP INC,0001127771,0,0,0,0,0,15749,THE SECURITY STATE BANK,117 N 3RD ST,EMERY,SD,57332,46061,2021,202112,1,"61,138","61,138",S,,27.28%,87.23%,32660,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1138786,C S BANCSHARES INC,0001138786,0,0,0,0,0,15751,THE STATE BANK,803 WOLLARD BLVD.,RICHMOND,MO,64085,29177,2021,202112,1,"41,061","317,335",S,,44.88%,91.58%,132298,7,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15752,TRI-COUNTY FINANCIAL GROUP INC,0001139345,0,0,0,0,0,15752,FIRST STATE BANK,706-8 WASHINGTON ST.,MENDOTA,IL,61342,17099,2021,202112,1,"1,401,610","1,401,610",S,,71.88%,86.32%,297738,18,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15759,BURLINGTON HOLDINGS INC,0004864590,0,0,0,0,0,15759,THE BANK OF BURLINGTON,410 14TH ST.,BURLINGTON,CO,80807,08063,2021,202112,1,"94,026","94,026",S,,33.92%,79.14%,58008,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15760,CITIZENS BANCSHARES INC,0002473260,0,0,0,0,0,15760,CITIZENS NATIONAL BANK OF ALBION,10 W ELM ST,ALBION,IL,62806,17047,2021,202112,1,"354,541","354,541",S,,55.81%,83.67%,156367,6,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15762,,,0,0,0,0,0,15762,FIRST AMERICAN BANK,301 W. MAIN ST.,STONEWALL,OK,74871,40123,2021,202112,1,"32,947","32,947",S,,71.56%,87.90%,28154,1,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15763,FIRST NOKOMIS BCORP INC,0001248809,0,0,0,0,0,15763,FIRST NATIONAL BANK OF NOKOMIS,122 W. STATE ST.,NOKOMIS,IL,62075,17135,2021,202112,1,"174,248","174,248",S,,48.88%,88.62%,84222,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15767,FOLDEN FINANCIAL CORP,0001857788,0,0,0,0,0,15767,FIRST SECURITY BANK-HENDRICKS,113 S. MAIN ST.,HENDRICKS,MN,56136,27081,2021,202112,1,"44,746","44,746",S,,36.49%,89.10%,40561,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15771,FIRST SECURITY BANKSHARES INC,0001085572,0,0,0,0,0,15771,NORTHEAST GEORGIA BANK,69 AUGUSTA RD.,LAVONIA,GA,30553,13119,2021,202112,1,"623,912","623,912",S,,40.22%,89.26%,116853,11,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15772,MEDIAPOLIS BCORP,0002291398,0,0,0,0,0,15772,MEDIAPOLIS SAVINGS BANK,605 MAIN ST.,MEDIAPOLIS,IA,52637,19057,2021,202112,1,"188,717","188,717",S,,68.28%,85.90%,91362,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15778,,,0,0,0,0,0,15778,GRANT COUNTY BANK,120 S. MAIN ST.,MEDFORD,OK,73759,40053,2021,202112,1,"63,710","63,710",S,,25.64%,85.47%,53679,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
